id,name,description_sale,description_purchase,default_code,partner_id,tag_ids,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id,uom_id,uom_po_id,description,valuation,standard_price,list_price,qty_available
product_clean_295,Fixed window double glass Flat type,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),12000,12000,
product_clean_296,Wall return air,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),1,1,
product_clean_297,Wall return air with hepa filter,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),1,1,
product_clean_298,Opening Panel with Aluminium Frame,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),1200,1200,
product_clean_299,Pipe & Handy Box for Inside panel,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),350,350,
product_clean_300,Installation with C/R superivsor,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),400,400,
product_clean_301,Transporatation,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,lot,lot,,Real Time (automated),7000,7000,
product_clean_302,Double sliding door Normal type,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),1,1,
product_clean_303,Emergency single swing door Flat type,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),40000,40000,
product_clean_304,Emergency double swing door Flat type,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,set,set,,Real Time (automated),55000,55000,
product_clean_305,Single swing door Flat type T42 PU.Form Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),25000,25000,
product_clean_306,Single swing door Flat type T42 PU.Form Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),30000,30000,
product_clean_307,Single swing door Flat type T50 PU.Form Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),27000,27000,
product_clean_308,Single swing door Flat type T50 PU.Form Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),34000,34000,
product_clean_309,Single sliding door Normal type T42 PU.Form Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),35000,35000,
product_clean_310,Single sliding door Normal type T42 PU.Form Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),40000,40000,
product_clean_311,Double sliding door Normal type T42 PU.Form Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),54000,54000,
product_clean_312,Double sliding door Normal type T42 PU.Form Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),60000,60000,
product_clean_313,Wall return air T100 Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),6000,6000,
product_clean_314,Wall return air T100 Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),12000,12000,
product_clean_315,Wall return air T200 Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),8000,8000,
product_clean_316,Wall return air T200 Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),16000,16000,
product_clean_317,Wall return air with hepa filter Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),12000,12000,
product_clean_318,Wall return air with hepa filter Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),20000,20000,
product_clean_319,Wall return air with hepa filter Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),20000,20000,
