id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_single_door_flat_line89,mrp.template_single_door_flat,[SP01329],(line.T.name=='42(F42)') and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line90,mrp.template_single_door_flat,[SP01341],(line.T.name=='50(F50)') and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line91,mrp.template_single_door_flat,[SP01345],(line.T.name=='42(F100)') and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line92,mrp.template_single_door_flat,[SP01432],(line.T.name=='50(F100)') and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line93,mrp.template_single_door_flat,[SP01330],(line.T.name=='42(F42)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line94,mrp.template_single_door_flat,[SP01342],(line.T.name=='50(F50)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line95,mrp.template_single_door_flat,[SP01346],(line.T.name=='42(F100)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line96,mrp.template_single_door_flat,[SP01433],(line.T.name=='50(F100)') and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line97,mrp.template_single_door_flat,[SP01329],(line.T.name=='42(F42)') and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
mrp.template_single_door_flat_line98,mrp.template_single_door_flat,[SP01341],(line.T.name=='50(F50)') and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='GI') and (((line.L+line.L+line.W)/6000) < 0.47 and 0.5 or ((line.L+line.L+line.W)/6000) < 0.97 and 1.0 or ((line.L+line.L+line.W)/6000) < 1.47 and 1.5 or ((line.L+line.L+line.W)/6000) < 1.97 and 2) or 0.0,pcs
